id,recorded_at,jenis_makanan,battery,temperature,humidity,gas_level,status,lid_status,expired_days,predicted_spoiled
1833,2025-09-02 04:21:52.468 +0700,fruits,85,29.85,63.91,403.79,bad,OPEN,7.14,0.81
1834,2025-09-02 04:21:57.838 +0700,fruits,39,25.32,48.87,402.84,warning,OPEN,7.32,0.99
1835,2025-09-02 04:22:03.211 +0700,fruits,52,24.15,77.41,414.8,bad,CLOSED,5.87,-0.46
1836,2025-09-02 04:22:08.585 +0700,fruits,38,19.96,71.21,398.65,warning,OPEN,5.77,-0.56
1837,2025-09-02 04:22:13.960 +0700,fruits,91,20.53,78.67,409.12,bad,CLOSED,5.45,-0.88
1838,2025-09-02 04:22:19.329 +0700,fruits,80,27.86,42.62,399.13,bad,OPEN,7.89,1.56
1839,2025-09-02 04:22:24.670 +0700,fruits,84,23.18,49.03,411.55,bad,CLOSED,7.04,0.71
1840,2025-09-02 04:22:30.027 +0700,fruits,62,19.42,48.69,411.94,bad,CLOSED,6.65,0.32
1841,2025-09-02 04:22:35.353 +0700,fruits,61,21.74,45.1,407.09,warning,CLOSED,7.08,0.75
1842,2025-09-02 04:22:40.743 +0700,fruits,43,23.16,82.81,415.02,bad,OPEN,5.52,-0.81
1843,2025-09-02 04:22:46.122 +0700,fruits,69,19.08,82.48,405.55,bad,OPEN,5.14,-1.19
1844,2025-09-02 04:22:51.500 +0700,fruits,37,21.55,94.92,405.73,bad,OPEN,4.85,-1.48
1845,2025-09-02 04:22:56.913 +0700,fruits,94,28.43,64.46,406.99,bad,OPEN,6.94,0.61
1846,2025-09-02 04:23:02.327 +0700,fruits,63,28.88,60.17,397.73,bad,OPEN,7.23,0.9
1847,2025-09-02 04:23:07.705 +0700,fruits,32,27.86,93.21,419.97,bad,CLOSED,5.54,-0.79
1848,2025-09-02 04:23:13.075 +0700,fruits,99,24.07,55.53,416.51,bad,CLOSED,6.83,0.5
1849,2025-09-02 04:23:18.468 +0700,fruits,88,18.38,74.35,416.75,bad,OPEN,5.37,-0.96
1850,2025-09-02 04:23:23.837 +0700,fruits,45,23.93,76.8,406.4,bad,CLOSED,5.91,-0.42
1851,2025-09-02 04:23:29.217 +0700,fruits,42,24.2,93.92,405.16,bad,OPEN,5.18,-1.15
1852,2025-09-02 04:23:34.607 +0700,fruits,74,19.29,52.15,410.95,bad,CLOSED,6.49,0.16
1853,2025-09-02 04:23:39.929 +0700,fruits,55,26.5,92.84,419.28,bad,CLOSED,5.41,-0.92
1854,2025-09-02 04:23:45.304 +0700,fruits,79,26.78,81.89,404.48,bad,CLOSED,6.0,-0.33
1855,2025-09-02 04:23:50.744 +0700,fruits,35,29.08,87.82,417.1,bad,OPEN,5.93,-0.4
1856,2025-09-02 04:23:56.120 +0700,fruits,99,18.09,56.65,403.24,good,CLOSED,6.19,-0.14
1857,2025-09-02 04:24:01.490 +0700,fruits,68,21.04,92.48,407.24,bad,OPEN,4.89,-1.44
1858,2025-09-02 04:24:06.827 +0700,fruits,87,26.75,68.0,408.76,bad,CLOSED,6.6,0.27
1859,2025-09-02 04:24:12.115 +0700,fruits,40,20.11,88.46,401.05,bad,OPEN,5.0,-1.33
1860,2025-09-02 04:24:17.481 +0700,fruits,90,29.22,48.38,397.02,bad,OPEN,7.79,1.46
1861,2025-09-02 04:24:22.853 +0700,fruits,68,26.82,64.15,413.09,bad,CLOSED,6.76,0.43
1862,2025-09-02 04:24:29.537 +0700,fruits,30,22.53,93.36,419.76,bad,CLOSED,4.96,-1.37
1863,2025-09-02 04:24:35.918 +0700,fruits,43,25.5,83.34,419.56,bad,OPEN,5.73,-0.6
1864,2025-09-02 04:24:41.396 +0700,fruits,40,29.91,90.79,412.54,bad,CLOSED,5.9,-0.43
1865,2025-09-02 04:24:46.778 +0700,fruits,66,19.26,72.68,417.94,bad,CLOSED,5.54,-0.79
1866,2025-09-02 04:24:52.164 +0700,fruits,67,28.83,66.91,415.44,bad,CLOSED,6.84,0.51
1867,2025-09-02 04:24:57.587 +0700,fruits,89,24.4,51.09,406.87,warning,OPEN,7.11,0.78
1868,2025-09-02 04:25:02.987 +0700,fruits,57,25.69,90.37,409.36,bad,OPEN,5.48,-0.85
1869,2025-09-02 04:25:08.302 +0700,fruits,74,29.35,93.86,419.94,bad,CLOSED,5.67,-0.66
1870,2025-09-02 04:25:13.731 +0700,fruits,49,20.74,67.54,408.38,warning,CLOSED,5.97,-0.36
1871,2025-09-02 04:25:19.093 +0700,fruits,67,23.56,75.43,402.32,bad,CLOSED,5.95,-0.38
1872,2025-09-02 04:25:24.485 +0700,fruits,43,23.49,87.48,406.06,bad,CLOSED,5.39,-0.94
1873,2025-09-02 04:25:29.882 +0700,fruits,96,20.68,61.43,416.41,bad,CLOSED,6.2,-0.13
1874,2025-09-02 04:25:35.313 +0700,fruits,68,29.85,66.23,397.16,bad,OPEN,7.06,0.73
1875,2025-09-02 04:25:40.704 +0700,fruits,33,25.76,56.0,418.86,bad,OPEN,6.98,0.65
1876,2025-09-02 04:25:46.207 +0700,fruits,54,27.19,90.94,396.68,bad,CLOSED,5.68,-0.65
1877,2025-09-02 04:25:51.588 +0700,fruits,31,18.43,89.24,397.73,bad,CLOSED,4.8,-1.53
1878,2025-09-02 04:25:56.948 +0700,fruits,61,26.23,54.59,411.12,bad,CLOSED,7.13,0.8
1879,2025-09-02 04:26:02.355 +0700,fruits,77,21.67,41.42,410.73,bad,CLOSED,7.22,0.89
1880,2025-09-02 04:26:07.742 +0700,fruits,87,24.44,90.14,397.52,bad,CLOSED,5.41,-0.92
1881,2025-09-02 04:26:13.126 +0700,fruits,78,22.08,61.0,404.68,warning,CLOSED,6.42,0.09
1882,2025-09-02 04:26:18.538 +0700,fruits,63,28.23,80.54,397.48,bad,OPEN,6.25,-0.08
1883,2025-09-02 04:26:23.888 +0700,fruits,58,23.26,72.45,413.94,bad,CLOSED,6.0,-0.33
1884,2025-09-02 04:26:29.265 +0700,fruits,88,19.5,87.25,409.59,bad,CLOSED,4.95,-1.38
1885,2025-09-02 04:26:34.656 +0700,fruits,85,22.02,73.46,405.33,bad,CLOSED,5.86,-0.47
1886,2025-09-02 04:26:39.999 +0700,fruits,49,18.96,90.05,414.06,bad,OPEN,4.75,-1.58
1887,2025-09-02 04:26:45.398 +0700,fruits,36,19.03,91.56,412.84,bad,OPEN,4.69,-1.64
1888,2025-09-02 04:26:50.772 +0700,fruits,68,24.26,60.02,403.76,warning,OPEN,6.71,0.38
1889,2025-09-02 04:26:56.170 +0700,fruits,39,18.9,72.03,396.59,bad,CLOSED,5.62,-0.71
1890,2025-09-02 04:27:01.574 +0700,fruits,61,27.36,82.94,402.21,bad,OPEN,6.03,-0.3
1891,2025-09-02 04:27:06.962 +0700,fruits,86,24.99,77.76,408.04,bad,OPEN,5.97,-0.36
1892,2025-09-02 04:27:12.341 +0700,fruits,95,21.51,82.57,416.42,bad,CLOSED,5.34,-0.99
1893,2025-09-02 04:27:17.754 +0700,fruits,51,18.47,51.69,408.46,warning,OPEN,6.43,0.1
1894,2025-09-02 04:27:23.140 +0700,fruits,30,29.56,78.51,401.19,bad,CLOSED,6.47,0.14
1895,2025-09-02 04:27:28.518 +0700,fruits,44,23.84,75.88,406.83,bad,OPEN,5.94,-0.39
1896,2025-09-02 04:27:33.916 +0700,fruits,84,22.63,40.35,415.39,bad,CLOSED,7.35,1.02
1897,2025-09-02 04:27:39.314 +0700,fruits,91,27.97,47.81,417.08,bad,OPEN,7.59,1.26
1898,2025-09-02 04:27:44.723 +0700,fruits,82,24.27,61.17,410.33,bad,OPEN,6.63,0.3
1899,2025-09-02 04:27:50.100 +0700,fruits,85,21.18,80.17,413.07,bad,OPEN,5.43,-0.9
1900,2025-09-02 04:27:55.489 +0700,fruits,56,23.05,92.85,410.84,bad,OPEN,5.08,-1.25
1901,2025-09-02 04:28:00.878 +0700,fruits,41,19.89,89.4,403.26,bad,CLOSED,4.93,-1.4
1902,2025-09-02 04:28:06.273 +0700,fruits,85,21.48,42.56,408.96,warning,OPEN,7.16,0.83
1903,2025-09-02 04:28:11.614 +0700,fruits,54,22.79,76.35,403.97,bad,CLOSED,5.82,-0.51
1904,2025-09-02 04:28:16.961 +0700,fruits,56,23.84,90.43,400.22,bad,CLOSED,5.32,-1.01
1905,2025-09-02 04:28:22.338 +0700,fruits,66,27.66,90.11,412.73,bad,OPEN,5.69,-0.64
1906,2025-09-02 04:28:27.717 +0700,fruits,34,27.71,47.77,419.04,bad,CLOSED,7.56,1.23
1907,2025-09-02 04:28:33.085 +0700,fruits,56,20.31,45.33,414.81,bad,OPEN,6.88,0.55
1908,2025-09-02 04:28:38.468 +0700,fruits,87,25.37,59.28,418.43,bad,OPEN,6.79,0.46
1909,2025-09-02 04:28:43.833 +0700,fruits,44,25.82,72.4,409.42,bad,CLOSED,6.3,-0.03
1910,2025-09-02 04:28:49.205 +0700,fruits,39,27.06,87.59,412.13,bad,CLOSED,5.74,-0.59
1911,2025-09-02 04:28:54.607 +0700,fruits,80,27.37,61.9,400.34,bad,OPEN,6.97,0.64
1912,2025-09-02 04:28:59.977 +0700,fruits,76,25.67,71.39,398.01,warning,OPEN,6.38,0.05
1913,2025-09-02 04:29:05.350 +0700,fruits,57,24.95,65.3,408.26,warning,CLOSED,6.52,0.19
1914,2025-09-02 04:29:10.719 +0700,fruits,39,27.54,58.94,407.28,bad,CLOSED,7.09,0.76
1915,2025-09-02 04:29:16.138 +0700,fruits,54,24.8,73.08,403.21,bad,CLOSED,6.18,-0.15
1916,2025-09-02 04:29:21.531 +0700,fruits,66,25.93,53.8,406.21,warning,OPEN,7.15,0.82
1917,2025-09-02 04:29:26.927 +0700,fruits,92,18.57,43.83,419.86,bad,OPEN,6.74,0.41
1918,2025-09-02 04:29:32.301 +0700,fruits,60,26.79,62.24,404.65,bad,OPEN,6.88,0.55
1919,2025-09-02 04:29:37.686 +0700,fruits,33,21.19,54.45,415.78,bad,OPEN,6.57,0.24
1920,2025-09-02 04:29:43.100 +0700,fruits,45,19.03,78.93,409.81,bad,CLOSED,5.27,-1.06
1921,2025-09-02 04:29:48.570 +0700,fruits,98,20.81,90.39,409.56,bad,CLOSED,4.95,-1.38
1922,2025-09-02 04:29:53.955 +0700,fruits,65,22.49,93.4,410.81,bad,CLOSED,4.99,-1.34
1923,2025-09-02 04:29:59.336 +0700,fruits,74,25.88,58.14,399.92,warning,OPEN,6.98,0.65
1924,2025-09-02 04:30:04.712 +0700,fruits,36,25.9,87.65,408.96,bad,OPEN,5.63,-0.7
1925,2025-09-02 04:30:10.142 +0700,fruits,84,28.22,61.91,413.38,bad,OPEN,7.01,0.68
1926,2025-09-02 04:30:15.557 +0700,fruits,83,22.86,62.78,408.51,warning,OPEN,6.41,0.08
1927,2025-09-02 04:30:20.964 +0700,fruits,45,29.53,80.84,418.1,bad,OPEN,6.28,-0.05
1928,2025-09-02 04:30:26.375 +0700,fruits,99,28.51,52.08,398.34,bad,OPEN,7.55,1.22
1929,2025-09-02 04:30:31.760 +0700,fruits,82,27.46,58.99,408.5,bad,OPEN,7.08,0.75
1930,2025-09-02 04:30:37.177 +0700,fruits,69,29.0,66.46,399.85,bad,OPEN,6.95,0.62
1931,2025-09-02 04:30:42.590 +0700,fruits,39,23.19,92.34,411.02,bad,OPEN,5.12,-1.21
1932,2025-09-02 04:30:48.010 +0700,fruits,66,28.86,45.55,413.26,bad,OPEN,7.81,1.48
1933,2025-09-02 04:30:53.411 +0700,fruits,64,19.04,85.66,403.93,bad,CLOSED,5.0,-1.33
1934,2025-09-02 04:30:58.811 +0700,fruits,76,20.57,49.04,402.91,good,OPEN,6.8,0.47
1935,2025-09-02 04:31:04.222 +0700,fruits,62,20.08,89.3,396.46,bad,CLOSED,4.98,-1.35
1936,2025-09-02 04:31:09.630 +0700,fruits,97,28.76,43.5,419.22,bad,OPEN,7.86,1.53
1937,2025-09-02 04:31:15.008 +0700,fruits,31,29.07,59.36,397.66,bad,CLOSED,7.28,0.95
1938,2025-09-02 04:31:20.403 +0700,fruits,64,18.32,74.27,418.51,bad,CLOSED,5.36,-0.97
1939,2025-09-02 04:31:25.805 +0700,fruits,92,18.54,81.13,407.03,bad,OPEN,5.13,-1.2
1940,2025-09-02 04:31:31.222 +0700,fruits,61,24.36,71.62,415.13,bad,OPEN,6.15,-0.18
1941,2025-09-02 04:31:36.634 +0700,fruits,80,24.36,44.08,406.04,warning,OPEN,7.42,1.09
1942,2025-09-02 04:31:42.036 +0700,fruits,67,20.41,64.54,412.09,bad,CLOSED,6.05,-0.28
1943,2025-09-02 04:31:47.452 +0700,fruits,30,24.56,81.39,416.37,bad,CLOSED,5.73,-0.6
1944,2025-09-02 04:31:52.848 +0700,fruits,49,24.01,76.91,399.86,bad,CLOSED,5.94,-0.39
1945,2025-09-02 04:31:58.250 +0700,fruits,91,19.89,61.86,413.7,bad,CLOSED,6.11,-0.22
1946,2025-09-02 04:32:03.636 +0700,fruits,71,25.76,45.2,409.17,warning,OPEN,7.51,1.18
1947,2025-09-02 04:32:09.031 +0700,fruits,74,22.1,83.57,416.04,bad,CLOSED,5.37,-0.96
1948,2025-09-02 04:32:14.428 +0700,fruits,47,24.55,89.17,412.3,bad,CLOSED,5.4,-0.93
1949,2025-09-02 04:32:19.847 +0700,fruits,100,22.29,85.69,397.09,bad,OPEN,5.38,-0.95
1950,2025-09-02 04:32:25.245 +0700,fruits,59,22.53,66.96,416.93,bad,OPEN,6.15,-0.18
1951,2025-09-02 04:32:30.627 +0700,fruits,78,28.67,43.3,406.68,bad,CLOSED,7.92,1.59
1952,2025-09-02 04:32:36.005 +0700,fruits,87,23.87,86.54,396.76,bad,CLOSED,5.51,-0.82
1953,2025-09-02 04:32:41.373 +0700,fruits,73,19.72,72.92,419.61,bad,OPEN,5.57,-0.76
1954,2025-09-02 04:32:46.773 +0700,fruits,51,18.72,42.6,418.27,bad,CLOSED,6.82,0.49
1955,2025-09-02 04:32:52.109 +0700,fruits,91,26.7,90.57,416.04,bad,OPEN,5.55,-0.78
1956,2025-09-02 04:32:57.504 +0700,fruits,30,23.31,47.54,396.75,good,OPEN,7.19,0.86
1957,2025-09-02 04:33:02.905 +0700,fruits,100,19.31,49.06,406.96,warning,CLOSED,6.65,0.32
1958,2025-09-02 04:33:08.297 +0700,fruits,33,22.15,89.97,400.59,bad,OPEN,5.16,-1.17
1959,2025-09-02 04:33:13.689 +0700,fruits,64,19.44,44.81,401.2,good,CLOSED,6.88,0.55
1960,2025-09-02 04:33:19.109 +0700,fruits,50,27.27,70.14,407.53,bad,CLOSED,6.56,0.23
1961,2025-09-02 04:33:24.505 +0700,fruits,80,26.65,54.48,411.62,bad,OPEN,7.18,0.85
1962,2025-09-02 04:33:29.898 +0700,fruits,52,27.28,80.01,419.09,bad,OPEN,6.07,-0.26
1963,2025-09-02 04:33:35.290 +0700,fruits,32,21.09,51.82,400.09,good,CLOSED,6.75,0.42
1964,2025-09-02 04:33:40.673 +0700,fruits,97,21.79,87.84,403.77,bad,CLOSED,5.2,-1.13
1965,2025-09-02 04:33:46.098 +0700,fruits,40,23.42,82.49,409.15,bad,CLOSED,5.59,-0.74
1966,2025-09-02 04:33:51.494 +0700,fruits,92,24.77,71.97,417.99,bad,OPEN,6.16,-0.17
1967,2025-09-02 04:33:56.911 +0700,fruits,77,25.86,44.32,414.06,bad,CLOSED,7.53,1.2
1968,2025-09-02 04:34:02.308 +0700,fruits,83,20.87,56.15,412.21,bad,CLOSED,6.47,0.14
1969,2025-09-02 04:34:07.681 +0700,fruits,70,23.04,59.24,406.31,warning,OPEN,6.6,0.27
1970,2025-09-02 04:34:13.053 +0700,fruits,58,25.27,84.25,407.58,bad,OPEN,5.72,-0.61
1971,2025-09-02 04:34:18.465 +0700,fruits,77,26.31,83.4,404.13,bad,CLOSED,5.88,-0.45
1972,2025-09-02 04:34:23.816 +0700,fruits,51,21.62,51.54,413.01,bad,CLOSED,6.76,0.43
1973,2025-09-02 04:34:29.201 +0700,fruits,42,27.17,68.31,412.55,bad,OPEN,6.61,0.28
1974,2025-09-02 04:34:34.595 +0700,fruits,36,23.09,91.29,413.8,bad,OPEN,5.14,-1.19
1975,2025-09-02 04:34:40.006 +0700,fruits,69,28.2,58.28,416.99,bad,OPEN,7.15,0.82
1976,2025-09-02 04:34:45.406 +0700,fruits,60,25.64,88.09,403.92,bad,CLOSED,5.6,-0.73
1977,2025-09-02 04:34:50.951 +0700,fruits,85,22.44,45.08,412.28,bad,OPEN,7.14,0.81
1978,2025-09-02 04:34:56.360 +0700,fruits,35,24.09,89.22,401.92,bad,CLOSED,5.39,-0.94
1979,2025-09-02 04:35:01.766 +0700,fruits,83,21.15,74.14,408.16,bad,OPEN,5.72,-0.61
1980,2025-09-02 04:35:07.161 +0700,fruits,49,28.9,40.65,399.78,bad,CLOSED,8.09,1.76
1981,2025-09-02 04:35:12.552 +0700,fruits,96,25.02,56.79,414.36,bad,CLOSED,6.88,0.55
1982,2025-09-02 04:35:17.957 +0700,fruits,81,19.34,45.84,395.86,good,OPEN,6.84,0.51
1983,2025-09-02 04:35:23.342 +0700,fruits,39,18.42,56.27,405.25,warning,CLOSED,6.24,-0.09
1984,2025-09-02 04:35:28.682 +0700,fruits,84,24.14,91.02,410.43,bad,OPEN,5.28,-1.05
1985,2025-09-02 04:35:34.067 +0700,fruits,58,23.63,52.1,400.01,good,OPEN,7.01,0.68
1986,2025-09-02 04:35:39.436 +0700,fruits,78,26.49,44.65,415.09,bad,OPEN,7.58,1.25
1987,2025-09-02 04:35:44.846 +0700,fruits,62,19.08,76.42,409.4,bad,CLOSED,5.39,-0.94
1988,2025-09-02 04:35:50.214 +0700,fruits,83,20.85,57.58,403.61,good,CLOSED,6.45,0.12
1989,2025-09-02 04:35:55.602 +0700,fruits,80,25.2,71.02,405.21,warning,CLOSED,6.31,-0.02
1990,2025-09-02 04:36:00.953 +0700,fruits,41,27.06,68.77,398.83,bad,OPEN,6.64,0.31
1991,2025-09-02 04:36:06.369 +0700,fruits,66,28.34,64.79,410.86,bad,CLOSED,6.9,0.57
1992,2025-09-02 04:36:11.793 +0700,fruits,31,26.47,94.74,402.79,bad,OPEN,5.4,-0.93
1993,2025-09-02 04:36:17.182 +0700,fruits,37,23.51,50.96,399.82,good,OPEN,7.05,0.72
1994,2025-09-02 04:36:22.577 +0700,fruits,63,21.17,51.55,402.17,good,CLOSED,6.76,0.43
1995,2025-09-02 04:36:27.972 +0700,fruits,55,24.88,87.59,419.13,bad,OPEN,5.47,-0.86
1996,2025-09-02 04:36:33.325 +0700,fruits,46,25.33,63.69,411.58,bad,OPEN,6.62,0.29
1997,2025-09-02 04:36:38.695 +0700,fruits,88,19.41,79.03,406.22,bad,OPEN,5.32,-1.01
1998,2025-09-02 04:36:44.056 +0700,fruits,51,23.97,60.58,400.62,good,OPEN,6.66,0.33
1999,2025-09-02 04:36:49.456 +0700,fruits,72,29.29,71.32,409.08,bad,CLOSED,6.72,0.39
2000,2025-09-02 04:36:54.847 +0700,fruits,33,24.74,92.25,400.96,bad,CLOSED,5.33,-1.0
2001,2025-09-02 04:37:00.225 +0700,fruits,54,24.89,66.94,397.8,warning,CLOSED,6.49,0.16
2002,2025-09-02 04:37:05.639 +0700,fruits,55,22.36,58.88,413.0,bad,OPEN,6.51,0.18
2003,2025-09-02 04:37:10.992 +0700,fruits,49,27.47,86.14,399.74,bad,OPEN,5.91,-0.42
2004,2025-09-02 04:37:16.414 +0700,fruits,70,18.32,84.4,400.58,bad,CLOSED,4.99,-1.34
2005,2025-09-02 04:37:21.809 +0700,fruits,84,18.26,52.51,419.98,bad,OPEN,6.32,-0.01
2006,2025-09-02 04:37:27.206 +0700,fruits,46,19.19,93.74,415.62,bad,CLOSED,4.6,-1.73
2007,2025-09-02 04:37:32.584 +0700,fruits,41,25.14,88.88,400.68,bad,CLOSED,5.53,-0.8
2008,2025-09-02 04:37:37.938 +0700,fruits,71,19.56,46.19,412.54,bad,OPEN,6.78,0.45
2009,2025-09-02 04:37:43.309 +0700,fruits,74,26.74,55.29,409.36,bad,CLOSED,7.16,0.83
2010,2025-09-02 04:37:48.692 +0700,fruits,49,25.05,61.33,416.81,bad,OPEN,6.67,0.34
2011,2025-09-02 04:37:54.078 +0700,fruits,74,29.79,42.77,400.2,bad,CLOSED,8.09,1.76
2012,2025-09-02 04:37:59.432 +0700,fruits,59,24.24,48.24,414.7,bad,OPEN,7.18,0.85
2013,2025-09-02 04:38:04.829 +0700,fruits,47,24.01,66.74,418.87,bad,CLOSED,6.31,-0.02
2014,2025-09-02 04:38:10.217 +0700,fruits,93,27.79,69.76,401.31,bad,OPEN,6.66,0.33
2015,2025-09-02 04:38:15.583 +0700,fruits,31,21.24,82.99,406.91,bad,OPEN,5.34,-0.99
2016,2025-09-02 04:38:20.991 +0700,fruits,65,27.52,56.73,407.63,bad,OPEN,7.19,0.86
2017,2025-09-02 04:38:26.388 +0700,fruits,43,27.21,59.5,398.41,bad,OPEN,7.07,0.74
2018,2025-09-02 04:38:31.793 +0700,fruits,40,26.13,75.09,411.31,bad,CLOSED,6.2,-0.13
2019,2025-09-02 04:38:37.191 +0700,fruits,43,29.25,72.97,416.95,bad,CLOSED,6.61,0.28
2020,2025-09-02 04:38:42.578 +0700,fruits,58,20.11,46.7,395.8,good,OPEN,6.89,0.56
2021,2025-09-02 04:38:48.045 +0700,fruits,62,22.23,73.29,410.12,bad,CLOSED,5.87,-0.46
2022,2025-09-02 04:38:53.431 +0700,fruits,68,26.99,78.66,415.63,bad,OPEN,6.11,-0.22
2023,2025-09-02 04:38:58.827 +0700,fruits,32,28.49,53.24,405.05,bad,OPEN,7.46,1.13
2024,2025-09-02 04:39:04.197 +0700,fruits,77,27.83,42.77,411.32,bad,CLOSED,7.83,1.5
2025,2025-09-02 04:39:09.585 +0700,fruits,82,26.12,82.78,418.8,bad,CLOSED,5.82,-0.51
2026,2025-09-02 04:39:14.898 +0700,fruits,71,23.82,54.65,407.25,warning,CLOSED,6.88,0.55
2027,2025-09-02 04:39:20.315 +0700,fruits,64,20.54,79.95,417.2,bad,OPEN,5.35,-0.98
2028,2025-09-02 04:39:25.705 +0700,fruits,83,25.3,82.67,396.76,bad,CLOSED,5.84,-0.49
2029,2025-09-02 04:39:31.119 +0700,fruits,62,29.99,90.58,407.4,bad,CLOSED,5.95,-0.38
2030,2025-09-02 04:39:36.495 +0700,fruits,97,27.74,88.82,418.02,bad,CLOSED,5.73,-0.6
2031,2025-09-02 04:39:41.887 +0700,fruits,69,27.03,47.13,407.09,bad,CLOSED,7.57,1.24
2032,2025-09-02 04:39:47.252 +0700,fruits,72,28.75,40.3,406.24,bad,OPEN,8.06,1.73
2033,2025-09-02 04:39:52.620 +0700,fruits,36,18.84,91.46,413.44,bad,CLOSED,4.67,-1.66
2034,2025-09-02 04:39:57.978 +0700,fruits,67,28.03,49.03,408.85,bad,CLOSED,7.58,1.25
2035,2025-09-02 04:40:03.337 +0700,fruits,65,27.16,53.74,416.19,bad,OPEN,7.24,0.91
2036,2025-09-02 04:40:08.746 +0700,fruits,70,27.68,78.99,397.28,bad,OPEN,6.26,-0.07
2037,2025-09-02 04:40:14.138 +0700,fruits,39,21.32,90.75,397.78,bad,CLOSED,5.05,-1.28
2038,2025-09-02 04:40:19.541 +0700,fruits,84,26.76,65.75,404.22,bad,CLOSED,6.72,0.39
2039,2025-09-02 04:40:24.937 +0700,fruits,32,25.7,93.43,396.39,bad,CLOSED,5.41,-0.92
2040,2025-09-02 04:40:30.322 +0700,fruits,70,24.74,70.35,408.42,warning,CLOSED,6.28,-0.05
2041,2025-09-02 04:40:35.731 +0700,fruits,38,21.27,62.23,404.51,warning,CLOSED,6.28,-0.05
2042,2025-09-02 04:40:41.129 +0700,fruits,40,24.62,46.82,418.42,bad,OPEN,7.27,0.94
2043,2025-09-02 04:40:46.523 +0700,fruits,31,23.37,68.15,402.22,warning,CLOSED,6.25,-0.08
2044,2025-09-02 04:40:51.817 +0700,fruits,88,19.68,86.8,419.36,bad,CLOSED,4.94,-1.39
2045,2025-09-02 04:40:57.150 +0700,fruits,98,20.79,84.38,405.6,bad,OPEN,5.24,-1.09
2046,2025-09-02 04:41:02.532 +0700,fruits,91,20.67,61.45,411.92,bad,OPEN,6.22,-0.11
2047,2025-09-02 04:41:07.901 +0700,fruits,37,27.14,71.17,401.82,bad,OPEN,6.53,0.2
2048,2025-09-02 04:41:13.293 +0700,fruits,79,22.98,91.66,408.6,bad,CLOSED,5.13,-1.2
2049,2025-09-02 04:41:18.694 +0700,fruits,34,23.66,78.45,405.98,bad,OPEN,5.81,-0.52
2050,2025-09-02 04:41:24.066 +0700,fruits,78,25.68,79.07,416.98,bad,OPEN,5.95,-0.38
2051,2025-09-02 04:41:29.492 +0700,fruits,33,28.09,76.64,413.66,bad,OPEN,6.33,0.0
2052,2025-09-02 04:41:34.880 +0700,fruits,40,25.42,41.42,399.05,warning,CLOSED,7.68,1.35
2053,2025-09-02 04:41:40.237 +0700,fruits,59,24.85,89.84,405.87,bad,OPEN,5.43,-0.9
2054,2025-09-02 04:41:45.604 +0700,fruits,76,26.67,45.9,414.56,bad,OPEN,7.55,1.22
2055,2025-09-02 04:41:51.075 +0700,fruits,75,27.19,81.12,408.76,bad,CLOSED,6.06,-0.27
2056,2025-09-02 04:41:56.450 +0700,fruits,48,28.01,78.58,405.33,bad,OPEN,6.28,-0.05
2057,2025-09-02 04:42:01.833 +0700,fruits,52,22.95,87.25,401.48,bad,CLOSED,5.36,-0.97
2058,2025-09-02 04:42:07.244 +0700,fruits,99,27.08,94.37,411.27,bad,CLOSED,5.44,-0.89
2059,2025-09-02 04:42:12.645 +0700,fruits,98,24.66,68.1,416.53,bad,OPEN,6.33,0.0
2060,2025-09-02 04:42:18.017 +0700,fruits,88,21.63,47.47,419.3,bad,CLOSED,6.91,0.58
2061,2025-09-02 04:42:23.413 +0700,fruits,70,26.22,60.8,398.97,bad,OPEN,6.91,0.58
2062,2025-09-02 04:42:28.804 +0700,fruits,44,18.22,65.42,405.18,warning,CLOSED,5.81,-0.52
2063,2025-09-02 04:42:34.149 +0700,fruits,90,19.31,79.53,408.8,bad,OPEN,5.28,-1.05
2064,2025-09-02 04:42:39.527 +0700,fruits,40,23.49,43.94,403.49,warning,OPEN,7.34,1.01
2065,2025-09-02 04:42:44.917 +0700,fruits,92,18.28,41.64,417.0,bad,OPEN,6.82,0.49
2066,2025-09-02 04:42:50.311 +0700,fruits,65,26.18,69.82,419.39,bad,CLOSED,6.4,0.07
2067,2025-09-02 04:42:55.719 +0700,fruits,86,18.4,41.86,407.43,warning,CLOSED,6.87,0.54
2068,2025-09-02 04:43:01.118 +0700,fruits,30,18.2,43.93,410.78,bad,OPEN,6.74,0.41
2069,2025-09-02 04:43:06.480 +0700,fruits,80,29.02,65.13,399.47,bad,CLOSED,7.01,0.68
2070,2025-09-02 04:43:11.853 +0700,fruits,87,22.21,93.03,408.15,bad,OPEN,4.99,-1.34
2071,2025-09-02 04:43:17.238 +0700,fruits,53,24.06,60.87,403.49,warning,CLOSED,6.65,0.32
2072,2025-09-02 04:43:22.646 +0700,fruits,32,19.54,65.07,418.29,bad,CLOSED,5.9,-0.43
2073,2025-09-02 04:43:28.029 +0700,fruits,86,19.08,53.9,403.63,good,CLOSED,6.42,0.09
2074,2025-09-02 04:43:33.428 +0700,fruits,56,23.38,67.7,403.51,warning,CLOSED,6.27,-0.06
2075,2025-09-02 04:43:38.835 +0700,fruits,42,20.6,63.91,418.09,bad,CLOSED,6.07,-0.26
2076,2025-09-02 04:43:44.205 +0700,fruits,40,20.41,73.82,415.03,bad,CLOSED,5.62,-0.71
